s.no,code,product_name,brands,energy-kcal_value,sugars_value,carbohydrates_value,sugar_to_carb_ratio
7981,3.02E+12,Petits pois extra fins et carottes d'aucy 530g,D'aucy,58,3,8.3,0.361445783
7982,3.25E+12,Boisson soja vanille BIO 1l,"Les Mousquetaires, Regain, Regain bio, Sélection des Mousquetaires",45,3.6,3.6,1
7983,4.00E+12,Knusprige Haferfleks Klassik,Kölln,392,17,72,0.236111111
7984,20568825,Mortadella Bologna IGP,Dulano,285,0,0,0
7985,3.37E+12,Thon oeuf crudités sauce cocktail,Daunat,217,4.4,30,0.146666667
7986,8.43E+12,Bebida de almendras natural,Ecomil,35,0.3,3.2,0.09375
7987,3.56E+12,Tarti'Bon,Carrefour,246,3,3,1
7988,8.71E+12,Aloe vera drink,Aloi,20,4.9,5,0.98
7989,8.43E+12,Lait de coco,Eco Mil,110,0.7,2.2,0.318181818
7990,3.02E+12,Lentilles préparées Cultivés en France d'aucy 530g,D'aucy,70,0.1,9.6,0.010416667
7991,3.07E+12,Kiri creme 24p 432g od perec,Kiri,303,2,2,1
7992,3.56E+12,SKYR nature,"Délisse, Marque Repère",60,3.2,4.8,0.666666667
7993,26067049,Yaourt à la grecque nature,Milsa,106,3.4,3.4,1
7994,3.46E+12,Chips de lentilles aux petits oignons,Jardin bio,411,1.1,69,0.015942029
7995,3.09E+12,Classic nussig & mild,FOL EPI,352,0.5,0.5,1
7996,3.56E+12,"VEGEtal GALETTES Épinards, pois, emmental","Carrefour, Carrefour Veggie",161,0.9,4.6,0.195652174
7997,5.00E+12,Peanut,M&M's,524,53,59,0.898305085
7998,3.18E+12,Maxi Cheese Burger,Charal,256,5.9,20,0.295
7999,5.45E+12,Fanta Zero Sugar,"Fanta, Fanta-light",9,0.4,0.4,1
8000,3.02E+12,"Gourde 5 fruits (pomme, abricot, pêche, poire, banane)","Materne, Pom'potes",56,12,13,0.923076923
8001,3.05E+12,La Choucroute Garnie,William Saurin,84,0.3,1.4,0.214285714
8002,20442767,Камамбер,"Chêne d’Argent, Duc de Coeur",269,0.5,1,0.5
8003,7.62E+12,Philadelphia Original,PHILADELPHIA,225,4.3,4.3,1
8004,3.28E+12,Guacamole,Florette,183,2,4.7,0.425531915
8005,8.48E+12,Blanco,Hacendado,250,3,46,0.065217391
8006,5.41E+12,LOTUS Gaufre de Liège Perles de sucre Format Familial 450g (10x1p),Lotus,442,29,55,0.527272727
8007,3.56E+12,Palets Bretons,"Carrefour, Interdis",514,27,62,0.435483871
8008,3.33E+12,Skyr sur lit de citron,Yoplait,84,11.7,12.2,0.959016393
8009,8.48E+12,Gazpacho,Hacendado,75,1.5,2.5,0.6
8010,3.26E+12,Beignet chocolat noisette x 6,Brioche Pasquier,360,22,50,0.44
8011,3.26E+12,Vinaigre de cidre bouteille en verre de 50cl,BIO U,22,0,0,0
8012,3.30E+12,Gratin de Choux-Fleurs au Jambon & à l'emmental,Fleury Michon,277,6.2,11,0.563636364
8013,4.06E+12,,"1001 Delights (Lidl), Envia, Lidl, Milbona, Milbona (Lidl)",125.7170172,12.8,15.3,0.836601307
8014,3.25E+12,Le vinaigre de Cidre,Bouton d'or,0,0,0,0
8015,4.06E+12,Jus de clémentine,"Lidl, Solevita",47,10.4,10.4,1
8016,3.46E+12,Tielles de Sète,Pêcheries Sétoises,272,4.2,24,0.175
8017,8.00E+12,Mix Max,Balconi,427,40,55,0.727272727
8018,3.33E+12,Câlin extra,Yoplait,82,6.6,6.6,1
8019,3.26E+12,Sardine à la tomate et à l'huile d'olive,Connétable,158,1.8,2.5,0.72
8020,8.00E+12,Kinder Schokolade Vorratspack,"Ferrero, kinder",71,6.7,6.7,1
8021,8.00E+12,Insalatissime Messicana,Rio Mare,197,1.8,8.3,0.21686747
8022,3.56E+12,Filets de maquereaux,Carrefour,147,0,0,0
8023,7.62E+12,Croustilles aux cacahuètes,BELIN,168,0.6,19,0.031578947
8024,5.41E+12,TUC Paprika,"Mondelez, TUC",494,1.075,63,0.017063492
8025,8.71E+12,Kid Smile,McCain,158,0.8,21,0.038095238
8026,20155520,Grana Padano,Milbona,398,0,0,0
8027,3.39E+12,NESTLE NESQUIK Cerealien,Nestlé,378,22.1,74.6,0.296246649
8028,8.01E+12,Corn Flakes,Schär,371,4.2,80,0.0525
8029,8.41E+12,Temporada melocotones de Murcia,Hero,205,47,50,0.94
8030,7.31E+12,PROTEIN Cottage Cheese,Arla,82,2,2.2,0.909090909
8031,7.61E+12,Instant Kaffee,"Nestlé, Nescafé, 7x Nescafé Gold 11.26-1x Lidl 12.25",1,0,0.3,0
8032,8.48E+12,Soja Natural,Hacendado,43,0,0,0
8033,20469894,Pesto alla Trapanese,Italiamo,194,2.9,4.2,0.69047619
8034,3.23E+12,Mian Tiao saveur boeuf - 85 g - Tien Shan,Tien Shan,112,0.6,14,0.042857143
8035,8.44E+12,Pollo relleno asado al horno,La Carloteña,166,1.3,1.7,0.764705882
8036,5.00E+12,Cream Crackers Crispy Crackers,Jacob's,440,1.4,67.7,0.020679468
8037,8.71E+12,"Demae ramen, sésame",Nissin,91,0.5,11.2,0.044642857
8038,8.41E+12,Frankfurt original,Campofrio,198,1.3,2.8,0.464285714
8039,42376101,Mineralwasser still,Saskia,0,0,0,0
8040,3.25E+12,Boisson amande calcium,Paturages,25,2.9,3,0.966666667
8041,20326890,Quesitos,Lidl,196,4,4,1
8042,3.04E+12,Mouliné 12 légumes -25% de Sel,Liebig,37,1.4,5.5,0.254545455
8043,20460815,Salatbox Hähnchenbrust / Miel de Flores (España),Maribel,332,74.3,83,0.895180723
8044,4.31E+12,Käse Frischkäse Pur,"Edeka, Gut & Günstig",242,2.9,2.9,1
8045,8.43E+12,,Cuétara,450,26,76.5,0.339869281
8046,20039547,Schlagsahne 30%,"Envia, Milbona, Pilos",293,3.2,3.2,1
8047,8.85E+12,Fraise et Nata de coco,Mogu mogu (Sappé),52,12,12,1
8048,20026554,Schokobutterkeks Zartbitter,"Sondey,Lidl,Inter Biscuits",143,8.9,15.3,0.581699346
8049,5.00E+12,HP Classic BBQ Sauce 400ml 4.70€ 1l 11.73€,HP,20,3.825,4.7,0.813829787
8050,8.72E+12,Protein Bar Muscle Mass,Bodymass,401,15,38,0.394736842
8051,4.06E+12,Premium Mini Mix,Gelatelli,341,27.6,30.6,0.901960784
8052,3.17E+12,Sour Cream,Doritos,201,2.4,7.5,0.32
8053,6175054,Savoiardi,Schär,446,5.2,79,0.065822785
8054,7.62E+12,L'Original Lait,"Côte d'Or, Mondelez",527,55,56,0.982142857
8055,3.56E+12,Sel de Guérande,Nos regions ont du talent,0,0,0,0
8056,8.48E+12,Natural Cabra,Hacendado,73,3,3,1
8057,5.60E+12,,"Chocapic,Nestlé",389,22.4,73.6,0.304347826
8058,6.13E+12,Galette senior,Bimo,434,0,73.01,0
8059,3.26E+12,Chili végétal,William Saurin,100,2.5,11,0.227272727
8060,4.06E+12,"Mléko 1,5% 1l","Lidl, Pilos",47,4.9,4.9,1
8061,8.43E+12,Tosta rica,Cuétara,488,31,70,0.442857143
8062,8.48E+12,,Hacendado,30,4.1,3.9,1.051282051
8063,8.00E+12,Biscotti colcuore ricchi di fibre,Galbusera,459,20,59.3,0.337268128
8064,4.06E+12,Creamy Yogurt,"ENVIA, milbona",164,14.5,15.3,0.947712418
8065,8.01E+12,Sugo con pomodoro Pizzutello e con peperoncino calabrese,Mutti,52,4.2,4.6,0.913043478
8066,8.41E+12,Mix cereales 0% azúcares añadidos,Esgir,374,1.79,70.9,0.025246827
8067,1210806,Purified Drinking Water,Aquafina,0,11.1429842,0,0
8068,5.06E+12,Lizi's,Granola Low Sugar Nuts & Seeds,501,3.8,45.2,0.084070796
8069,8.01E+12,Triplo concentrato di pomodoro,"Mutti, Baresa",127,16,23,0.695652174
8070,3.26E+12,"Cacao en poudre non sucré, 250g",U,55,4.7,5.1,0.921568627
8071,3.33E+12,Skyr,Yoplait,83,11.1,11.6,0.956896552
8072,3.05E+12,Noir extra fondant,Lindt,534,46,51,0.901960784
8073,6.13E+12,Soummam ص,Soummam 20da,85.3,3.7,3.7,1
8074,8.01E+12,Cherrytomater 400 g,"1540 Vestby, Norwegen, Oluf Lorentzen AS, Toveien 22, Mutti",28,3.4,4.4,0.772727273
8075,5.29E+12,Instant Noodles Vegetables Flavour,Maroc,450,2,62,0.032258065
8076,8.48E+12,Cacao soluble 0% azúcares,Hacendado,343,3.9,45,0.086666667
8077,5.05E+12,Arborio Risotto Rice,Tesco,357.2,0.1,79.3,0.001261034
8078,5.05E+12,Cheese & Onion,Pringles,517,11.1429842,56,0
8079,5.06E+12,Moma oat original imp,Moma,47,3.5,8.2,0.426829268
8080,3.02E+12,Skyr & Céréales,Siggi's,93,8.5,9,0.944444444
8081,3.03E+12,Chocapic Nestlé,Nestlé,389,22.4,73.6,0.304347826
8082,6.19E+12,Eau Minérale,Cristaline,0,11.1429842,0,0
8083,5.05E+12,Ribena,"Hitachino, Ribena",21,4.6,4.7,0.978723404
8084,3.03E+12,Pains Burger brioché Géant,Jacquet,288,7.9,48,0.164583333
8085,3.66E+12,Savane tout choco,Brossard,408,26,49,0.530612245
8086,5.00E+12,Houmous,Waitrose,271,0.7,9.3,0.075268817
8087,20026394,Weiße Riesenbohnen in Tomatensoße,Eridanous,143,2.6,11.6,0.224137931
8088,2.01E+12,Jambon supérieur,le marsigny,118,0.5,0.5,1
8089,4.06E+12,High in protein Pudding PROTEIN,Milbona,162,9.6,12.8,0.75
8090,4.00E+12,Sauce soja sucrée,Suzi Wan,249,57,57,1
8091,5.06E+12,Salmon Fillets,Tesco,197,0,0,0
8092,4.06E+12,Cocoa sandwich biscuits with vanilla flavoured crème filling,Tower Gate,484.4444444,37.11111111,65.11111111,0.56996587
8093,5.94E+12,Almette cu verdeata,Almette,248,3.3,4.8,0.6875
8094,8.41E+12,Iog Oikos Danone Natural 900g,Danone,94,11.1429842,4.4,0
8095,5.00E+12,Tesco Skimmed-milk,Tesco,35,5,5,1
8096,20952983,Coconut Water,Naturis,20,4,4.5,0.888888889
8097,96619859696,Creamy Almond Butter,Kirkland Signature,100,1,2,0.5
8098,5.04E+12,Bolt from the blue,innocent,128.7,29.4,31.7,0.927444795
8099,5.00E+12,Tuna Chunks,John West,113,0,0,0
8100,8.40E+12,,Hacendado,109,16,18,0.888888889
8101,5.06E+12,This isn't bacon rashers,This,16,0.072,0.408,0.176470588
8102,4.09E+12,Coconut milk,,216,2.3,2.7,0.851851852
8103,3.66E+12,Skyr bio nature,Les 2 Vaches,57,3.9,3.9,1
8104,20261382,Pilos Graikiškas Jogurtas,"Mlekovita,Pilos,Pilos (Lidl)",121,4,4,1
8105,48121102081,English Muffins,Thomas',294.1176471,1.960784314,56.8627451,0.034482759
8106,30000169018,Lightly Salted Rice Cakes,Quaker,35,11.1429842,7,0
8107,5.04E+12,Berry Set Go,innocent,129,28.4,33,0.860606061
8108,4.09E+12,Worcestshire sauce,Bramwells,119,22,28,0.785714286
8109,4.06E+12,Yaourt brassé nature,Envia,64,4.7,4.7,1
8110,20891343,Scottish Seeded Oatcakes,Rivercote,447,0.7,50.2,0.013944223
8111,8.41E+12,Old El Paso 8 Regular Whole Wheat Tortillas,Old el paso,119,0.9,19.5,0.046153846
8112,7.31E+11,Aussie Bites Organic,Aussie Bites,130,6.994,15.99,0.437398374
8113,5.01E+12,Vimto Winter Warmer,"Warburton's, Vimto",212,7.3,40.8,0.178921569
8114,5.02E+12,Kimchi,Sun Hee,36,0.32,6.6,0.048484848
8115,3.33E+12,"Petits Filous Fromage Frais, Strawberry & Apricot",Yoplait,88,9.9,10.4,0.951923077
8116,5.02E+12,Rachel's Organic Greek Style Honey yogurt,"Rachel's,Rachel's Organic",124,11.3,12,0.941666667
8117,5.04E+12,Smooth Orange Juice,Innocent,42,8.8,9.4,0.936170213
8118,5.06E+12,Cacao & Almond Oat Bar,Deliciously Ella,435,25.6,55.8,0.458781362
8119,5.04E+12,Bolt from the Blue,Innocent,39,8.9,9.6,0.927083333
8120,5.05E+12,Ainsley Harriott Roasted Vegetable Couscous,,126,2.78,25.7,0.108171206
8121,5.05E+12,Smart Price Lightly Salted Tortilla Chips,Asda,493,2.9,63,0.046031746
8122,384322,Classic houmous,By sainsbury's,226,0.6,11.3,0.053097345
8123,9.35E+12,Kombucha,Remedy,11,0,0.1,0
8124,5.05E+12,50% Less Fat Crème Fraîche,Tesco,163,3,4.4,0.681818182
8125,1642605,Chickpeas in water,Sainsbury's,130,0.5,23.9,0.020920502
8126,5.02E+12,Premium lime & chilli chutney,Geeta’s,253,50,58,0.862068966
8127,17077102322,KEFIR cultured lowfat milk,Lifeway,38.16,3.696,3.696,1
8128,5.00E+12,Fruit Slices - Forest Fruits,Go Ahead,371,25.4,71.1,0.357243319
8129,73731071090,Carb Balance Flour,Mission,70,0,19,0
8130,5.06E+12,Milled flax seeds,Tesco,514,1.6,2,0.8
8131,5.05E+12,Sourdough breadmix,Tesco,248,0.98,43.08,0.022748375
8132,5.00E+12,Basil Pesto,Waitrose,453,0.5,2.3,0.217391304
8133,5.00E+12,Arla Lacto free cheese,Arla,416,0.1,0.5,0.2
8134,5.06E+12,Chicken breast slices,Tesco,123,0.1,0.1,1
8135,816359,Cream of tomato soup,M&S,65,5.4,6.7,0.805970149
8136,3.76E+12,Chocolat instantané en poudre,Ethiquable,403,50,56,0.892857143
8137,3.70E+12,Le fromager nature,Le Fromager Des Halles,223,4,4.4,0.909090909
8138,5.45E+12,SUMMER FRUITS,Oasis,18,4,4.1,0.975609756
8139,8.41E+12,Linx,,46,10.5,10.5,1
8140,4.01E+12,Protein pudding,Zott,75,4.3,5.1,0.843137255
8141,4.09E+12,Red pepper houous,The deli,151,1,6.3,0.158730159
8142,5.01E+12,Balti Paste 283G,Patak’s,277,1.4,10.5,0.133333333
8143,5.00E+12,Youngs Salt Pepper Basa Fillets 2pk,Youngs,173,0.6,10.5,0.057142857
8144,5.06E+12,Mini Plain Tortilla Wraps,Tesco,88,0.7,15.4,0.045454545
8145,4.09E+12,Reduced Fat Houmous,"Aldi, The Deli",105,0.4,5.9,0.06779661
8146,4.09E+12,Sweet Potato Pakora,The deli,217,5.4,19.6,0.275510204
8147,5.00E+12,Mini Mature Cheddar,Cathedral City,416,0.1,0.1,1
8148,5.05E+12,Oatcakes,Asda,428,0.8,54,0.014814815
8149,5.00E+12,Old Bay Seasoning,,284,23.5,33.5,0.701492537
8150,6.11E+12,Mortadella luncheon,Toro,186,0,11.23,0
8151,8.42E+12,Kaskys,Tosfrit,475,2.700000048,66.30000305,0.040723981
8152,5.06E+12,Huel Ready-To-Drink - Berry,Huel,80,0.8,6.8,0.117647059
8153,8.41E+12,Trapa 74%,Trapa,535,27,31,0.870967742
8154,4.00E+12,Nouilles UDON  natures,Suzi Wan,139,0.7,28,0.025
8155,5.01E+12,spanish spinach omelette,unearthed,138,1.2,13,0.092307692
8156,3.05E+12,Crème Caramel,Bonne Maman,174,19,20,0.95
8157,13764028074,Thin-Sliced Organic Bread,Dave's Killer Bread,70,3,15,0.2
8158,6.53E+11,Dark Chocolate Gingers,Border,82,5.7,10.2,0.558823529
8159,7.87E+11,Dr wills bbq sauce,,14,2.1,2.7,0.777777778
8160,6.11E+12,Tobigo cookies,,505.9,34.6,65.3,0.529862175
8161,5.01E+12,Bens Original Wholegrainn Spicy Mexican Style Rice,bens original,158,1.1,26,0.042307692
8162,16843698748,,Dakota,6,11.1429842,2,0
8163,3.76E+12,Façon presse-purée,Mousline,73,2.2,13.2,0.166666667
8164,367615,Ready Oats,"Sainsbury's, By sainsbury's",144,0.001,23,4.35E-05
8165,1875546,Taste the Difference Medjool Dates,Sainsbury's Taste the difference,64,14,14.1,0.992907801
8166,5.05E+12,Potato Gnocchi,Tesco,124,0.1,27.4,0.003649635
8167,5.01E+12,"Soup, Root Vegetable & Turmeric",Baxters,36,2.6,4.2,0.619047619
8168,5.06E+12,Crinkle Cut Sea Salt & Chardonnay Vinegar Hand Cooked Crisps,Tesco,129,1.1,13,0.084615385
8169,7.06E+11,Flapjack and Waffle Mix Buttermilk,Kodiak,220,4,37,0.108108108
8170,5.04E+12,Caesar Dressing,Pizza Express,352,6.5,6.6,0.984848485
8171,1728637,Wholegrain seeded bread flour,Sainsbury's Taste the Difference,383,3.6,60.2,0.059800664
8172,5.94E+12,Doritos - Tortilla Chips Nacho (Cu gust de brânză),Doritos,469.2,2.6,61,0.042622951
8173,3.08E+12,"Good lunch - Rice, Red kidney beans, corn and grilled vegetables",Bonduelle,143,2.1,22,0.095454545
8174,8.48E+12,Gurken,Hacendado,19,0.6,2.3,0.260869565
8175,6.11E+12,Mirinda Citron 33,Mirinda,45,12,12,1
8176,6.11E+12,Spaghetti,DARI,355,3,71,0.042253521
8177,6.11E+12,Manyana,Alimani,466.7,11.1429842,76.9,0
8178,4.09E+12,Pickled Pink Onions,Aldi,52,10.7,11.6,0.922413793
8179,20555115,Cod Fishfingers,Ocean Sea,194,1.7,17.3,0.098265896
8180,7.03E+11,Noodles,"Bare naked foods, BareNaked Foods",8,0,0.2,0
8181,8.41E+12,Cookilate,florbu,471,28,65,0.430769231
8182,6.11E+12,Miranda orange sghira 330ml,Mirinda,51,13,14,0.928571429
8183,8.44E+12,6 PLAIN FLOUR WRAPS,delibreads,306,1.6,55,0.029090909
8184,5.04E+12,Chicken & sweet pepper poke,Yo!,406,16.008,69,0.232
8185,5.00E+12,Heinz Beans,Heinz,80.78393881,4.3,15.5,0.277419355
8186,359566,Red Lentil Penne,By sainsbury's,159,0.6,23.8,0.025210084
8187,8.48E+12,Avena molida,Hacendado,384,1,69.9,0.014306152
8188,6.11E+12,Danone lait saveur,Danone,66,5,10,0.5
8189,6.11E+12,Sunny,,476.5,23,57,0.403508772
8190,8.72E+12,Lätta Extra Fit,"Lätta, Upfield",269,0.4,3.9,0.102564103
8191,7.70E+11,Pâte alimentaire,,359,1.4,73.8,0.01897019
8192,5.39E+12,Chocolate and Hazelnut,FulFil,376,27,30,0.9
8193,8.41E+12,Préparation en poudre pour boisson cacaotée,Colacao,377,70,78,0.897435897
8194,4.06E+12,Dino Fruit Bars. strawberry and banana,The Foodie Market,283,59.3,60.5,0.980165289
8195,4.10E+12,Bio Kefir,Andechser,42,3.8,3.8,1
8196,4.06E+12,Tomato Ketchup,Bramwells,16,3.4,3.4,1
8197,6.11E+12,Protein Drink,Chergui,60,4.4,5.3,0.830188679
8198,5.06E+12,Lentil Crisps,Eat Real,454,3,68,0.044117647
8199,6.11E+12,,,260,11.1429842,6,0
8200,3.16E+12,Special K - Céréales chocolat noir,Kellogg&#039,85,0.6,14,0.042857143
8201,3.18E+12,Biscuits son d'avoine,Gerblé,448,16,60,0.266666667
8202,3.56E+12,100% Pur jus Orange Sans pulpe,"Carrefour BIO, Carrefour",44,8.7,9.4,0.925531915
8203,3.05E+12,jus de clémentines pressées,Andros,44,10,10,1
8204,8.71E+12,Knorr Soupe Liquide Mouliné de Légumes Variés 1L,Knorr,26,1.3,4,0.325
8205,3.06E+12,Juicy Citronnade - Eau minérale naturelle,"Volvic,Volvic Juicy",40,4.9,4.9,1
8206,3.03E+12,Danette creme dessert noir extra 125 g x 4,"Danette, Danette creme dessert, Danone",127,16.5,19,0.868421053
8207,3.03E+12,Activia bifidus nature 125 g x 12,"Activia, Activia yoghurt nature, Danone",62,4.4,4.4,1
8208,3.23E+12,Pain 100% mie longue conservation,Harrys,268,7.7,48.5,0.158762887
8209,3.17E+12,Quaker Cruesli 3 chocolats,"Cruesli, QUAKER",454,18,59,0.305084746
8210,3.18E+12,Biscuit fondant choco lait,Gerblé,435,3.5,66,0.053030303
8211,5.04E+12,Innocent smoothie fraise banane 75cl,Innocent,51,10,12,0.833333333
8212,3.28E+12,Mon taboulé au poulet à la ciboulette,Pierre Martinet,171,3.6,20,0.18
8213,8.71E+12,Knorr Soupe Liquide Potiron Pointe de Muscade 450ml,Knorr,41,2.6,4.7,0.553191489
8214,3.46E+12,Chips lentilles,"Jardin Bio étic,Jardin bio,Léa Nature",400,0.8,69,0.011594203
8215,3.30E+12,Pommes Abricots Bergeron,Charles & Alice,46,8.8,11,0.8
8216,3.04E+12,PZ RAVIOLI BOLO 800GR,Panzani,103,1.9,11,0.172727273
8217,3.04E+12,Velouté de poireaux pommes de terre,Liebig,34,1.1,3.8,0.289473684
8218,3.76E+12,Petit Beurre Nature sans sucres,"Karéléa, Léa Nature",442,0,68,0
8219,3.56E+12,"Sablés au beurre, amandes et citron","Carrefour BIO, Carrefour",484,25,60,0.416666667
8220,3.57E+12,Croc choc,Lucien Georgelin,446,35,66,0.53030303
8221,20158125,Fromage Blanc saveur vanille,Envia,96,11.6,12.2,0.950819672
8222,3.18E+12,Les galettes BOULGOUR DE RIZ &LENTILLES LEGUMES & COLOMBO,Céréal Bio,226,1.4,26,0.053846154
8223,3.27E+12,Ratatouille cuisinée Bio,Picard,50,3.4,4.3,0.790697674
8224,3.76E+12,Pâte à tartiner aux noisettes,Ethiquable,543,52,54,0.962962963
8225,3.18E+12,madeleines,St Michel,419,23,54,0.425925926
8226,3.23E+12,Amande cuisine,Bjorg,92,1.5,1.7,0.882352941
8227,3.02E+12,Grany Chocolat 5 céréales,LU,444,24,65,0.369230769
8228,3.27E+12,"Crevettes à l'indienne, lentilles corail et légumes",Picard,93,1.7,7.6,0.223684211
8229,3.25E+12,Emmental français râpé,Pâturages,368,0.5,0.5,1
8230,3.05E+12,confiture abricots,Bonne Maman,241,11.1429842,58,0
8231,3.25E+12,Pain aux céréales et aux graines les créations 500g,"Chabrior, Les creations",286,5.833,46.533,0.125351901
8232,3.43E+12,CRÊPES DENTELLE CHOCOLAT AU LAIT 90g,Gavottes,486,50,69,0.724637681
8233,3.56E+12,Stylesse Chocolat Noir,Carrefour,397,18,76,0.236842105
8234,3.25E+12,Biscottes aux 6 céréales x36,"Chabrior, Intermarché",387,6,69,0.086956522
8235,3.26E+12,Brioche Tressée Tranchée Nature,Brioche Pasquier,342,14,50,0.28
8236,9.00E+12,Pago ananas,Pago,46,11,11,1
8237,3.45E+12,Fleur de sel de Guérande,Le guerandais,0,0,0,0
8238,3.56E+12,Yaourts à la Grecque,"Délisse, Marque Repère",112.8107075,2.8,2.8,1
8239,3.25E+12,Galettes bretonnes,Reflets de France,512,30,65,0.461538462
8240,7.62E+12,Original Philadelphia XL,Philadelphia,225,4.3,4.3,1
8241,20840822,Fraises d'Aquitaine,Saveurs de nos Régions,194,48,48,1
8242,3.56E+12,Chips nature Maxi Format,"Marque Repère, Pom' Lisse, Pom'Lisse",540,0.5,50,0.01
8243,4.06E+12,SOLEVITA Boisson aux fruits Tropical,Solevita,36,8.9,8.9,1
8244,8.02E+12,Boisson de riz,"The Bridge, the bridge la familiglia organic",65,4.8,13,0.369230769
8245,3.26E+12,Pain spécial Vollkornbrot au seigle 500g,U,218,3.5,41,0.085365854
8246,3.01E+12,Soupe Saveur Poule au Pot,"Knorr®, Unilever®",24,0.6,4.2,0.142857143
8247,7.62E+12,Oreo Sjokoladetrukket 246 g,Mondelez Norge AS,504,47,64,0.734375
8248,3.04E+12,velouté de potiron et châtaigne,Liebig,59.45,3.895,9.84,0.395833333
8249,20180379,Betteraves rouges à l'échalote,Saladinettes,60,6.4,7.1,0.901408451
8250,3.26E+12,Tartine croustillante seigle paquet de 250g,U,343,1.8,61,0.029508197
8251,3.33E+12,Crème fluide à 30% de matières grasses.,"Cfr fleurette, Yoplait",302,3.3,3.3,1
8252,3.25E+12,Confiture allégée fraise,Paquito,165,38,40,0.95
8253,3.26E+12,Chips paysanne nature,U,530,0.5,52,0.009615385
8254,20550202,Original Stapelchips,Snack Day,502,4.2,60.9,0.068965517
8255,5.45E+12,Zero Sugar,Coca-Cola,0.3,0,0,0
8256,7.30E+12,Delicate Crisp Rosemary & Sea Salt,"Wasa, Wasa - Tasty Snacks",394,3,64.5,0.046511628
8257,26006314,Boisson à l'amande,Simplement Bon Et Bio,54,4.1,4.1,1
8258,3.02E+12,Sticks d'Alsace 200g,Dr. Oetker,387,3.7,76,0.048684211
8259,3.66E+12,280G MICHOKO NOIR,La Pie Qui Chante,461,50,63,0.793650794
8260,3.42E+12,Purée de pommes de terre,Créaline,97,1.9,12,0.158333333
8261,3.26E+12,Chocolat noir à pâtisser Tablette de 200g,U,521,48,51,0.941176471
8262,8.48E+12,Jamón pavo finas lonchas,Hacendado,85,1.5,1.5,1
8263,3.25E+12,Emmental Français Râpé,Paturages,364,0.5,1.4,0.357142857
8264,3.25E+12,Crème légère semi-épaisse,Carrefour,197,3.8,6.2,0.612903226
8265,4.01E+12,Kinder Pingui Schoko 4er-Packung,Ferrero,450,33.1,37.8,0.875661376
8266,3.42E+12,Flocons d'avoine sans gluten,Grillon d'Or,375,0.9,61,0.014754098
8267,3.57E+12,Croc' Tout Choc à la pâte à tartiner,Lucien Georgelin,456,32,67,0.47761194
8268,8.72E+12,KNORR Soupe Liquide Poule Vermicelles 1L,Knorr,27,0.5,3.2,0.15625
8269,3.60E+12,Escalope Cordon Bleu de qualité supérieure,"L'Atelier Père Dodu, Père Dodu",244,0.5,11,0.045454545
8270,3.60E+12,Avoine Bio,Auchan Bio,43,5,7.2,0.694444444
8271,5.90E+12,Granola,One Day More,430,13,56.2,0.231316726
8272,20275457,Filet de thon au naturel,"Nixe, lidl",102,0,0,0
8273,3.23E+12,Camembert,Président,269,0.5,0.5,1
8274,8.42E+12,Mini taquitos jamón,Incarlopsa,234.2,0.5,1,0.5
8275,4.10E+12,Beerenmüsli,"Alnatura, Alnatura GmbH",365,18,61,0.295081967
8276,8.48E+12,Salmorejo fresco,Hacendado,134,2.1,9.5,0.221052632
8277,3.27E+12,Nuggets de poulet panés,Picard,173,1,13,0.076923077
8278,3.56E+12,Aubergines à la provençale,Carrefour,78,5.1,6.5,0.784615385
8279,3.12E+12,Comté,"Entremont,Monts & Terroirs",410,0.5,0.5,1
8280,3.27E+12,Jus Pomme nature,Sous le pommier,44,11,11,1
8281,3.56E+12,Pain de mie grandes tranches complet,epid'or,253,3.3,42,0.078571429
8282,8.48E+12,Mozzarella,Hacendado,153,0.8,1,0.8
8283,87157451,Mostarda Heinz Yellow Top Down 220 ml,Heinz,120,5.3,9.4,0.563829787
